app_id,Topic,Label,Sublabel,app_name,description
1058,8,Game,Large,Vive le Roi 2,the game  Vive le Roi 2  is a puzzle platform game with levels taking place during the French Revolution. Revolutionaries are about to guillotine Louis XVI leaving the bourgeoisie free to take over and enrich themselves by snapping up the assets of the clergy and the nobility. You are the last hope for the people of France to prevent the King's execution and alter the country's destiny. The game features 36 levels and many puzzles to solve during the course of the adventure. Stealthy trick guards by opening gates moving objects and much more... System Requirements Windows - Minimum Requires a 64-bit processor and operating system OS: Windows Vista Processor: 2 GHz Dual Core CPU Memory: 2 GB RAM Graphics: ATI Radeon Geforce with at least 512 MB VRAM DirectX: Version 11 Storage: 100 MB available space Sound Card: DirectX compatible sound card with latest drivers Mac - Minimum Requires a 64-bit processor and operating system OS: OS X 10.9.5 Processor: 2.4Ghz Intel Core 2 Duo Memory: 2 GB RAM Graphics: NVIDIA GeForce 9400M 256MB Storage: 100 MB available space Sound Card: Compatible sound card with latest drivers Copyright  2018 Sylvain SecciaAll rights reserved.
1059,0,Game,General,WWE 2K,WWE 2K19: Activation key must be used on a valid Steam account. the game WWE 2K19 arrives as the latest entry to the flagship WWE video game franchise and features cover Superstar AJ Styles. WWE 2K19 will showcase a massive roster of popular WWE Superstars Legends and Hall of Famers as well as NXT favorites. Experience authentic WWE gameplay extensive creation options engaging match types fan-favorite modes and much more! He's the  Master of the 619. She's the  Baddest Woman on the Planet. Pre-order WWE 2K19 to play as both Rey Mysterio and  Rowdy Ronda Rousey. Never Say Never. Key features STUNNING VISUALS Engage in the action through jaw-dropping graphics heart-pounding excitement and thousands of new gameplay animations that enable you to experience WWE at a premium level. MyCAREER Experience high stakes matches talk smack to your opponents and shape your MyPLAYER's career path as you strategize your way to WWE glory. An original story voiced by WWE Superstars makes WWE 2K19 the best MyCAREER experience yet! THE RETURN OF DANIEL BRYAN! YES! YES! YES! Relive the incredible journey of WWE Superstar Daniel Bryan from his career-defining moment in the main event of WrestleMania XXX to his heartbreaking retirement to a triumphant return in 2018 all told through the words of Daniel Bryan. Complete objectives to unlock playable characters attires and arenas. NEW MODE - 2K TOWERS A new way to play The all new 2K Towers! Take your favorite WWE Superstar or MyPLAYER into any tower with a gauntlet of matches that boast panic-inducing challenges incredible stipulations mind-blowing rule changes and dynamic difficulty presented in ways you've never seen before in WWE 2K. MASSIVE PLAYABLE ROSTER The WWE 2K19 roster is the biggest yet and loaded with your favorite WWE Superstars Legends and Hall of Famers alongside your NXT favorites! Play as the WWE Superstars of today such as AJ Styles Brock Lesnar Seth Rollins Braun Strowman or Shinsuke Nakamura as well as the legendary  Stone Cold Steve Austin The Rock Andr  the Giant and more! With more than 200 playable WWE Superstars the amount of dream matches you can create is nearly unlimited! system requirements Windows - Minimum OS: 64-bit: Windows 7 (latest updates) Processor: Intel Core i5-3550 / AMD FX 8150 Memory: 4 GB RAM Graphics: GeForce GTX 670 / Radeon HD 7850 DirectX: Version 11 Storage: 50 GB available space Sound Card: DirectX 9.0c compatible sound card Additional Notes: At least 2 GB DDR Video Memory Windows - Recommended OS: 64-bit: Windows 7 Windows 8 (8.1) or Windows 10 (latest updates) Processor: Intel Core i7 3770 / AMD FX-8350 Memory: 8 GB RAM Graphics: Nvidia GPU GeForce GTX 970 / AMD GPU Radeon R9 290X DirectX: Version 11 Storage: 50 GB available space Sound Card: DirectX 9.0c compatible sound card 2005-2018 Take-Two Interactive Software Inc. and its subsidiaries. 2K the 2K logo and Take-Two Interactive Software are all trademarks and/or registered trademarks of Take-Two Interactive Software Inc. Developed by YUKE'S Co. Ltd. YUKE'S Co. Ltd. and its logo are trademarks and/or registered trademarks of YUKE'S Co. Ltd. All WWE programming talent names images likenesses slogans wrestling moves trademarks logos and copyrights are the exclusive property of WWE and its subsidiaries. 2018 WWE. All Rights Reserved. All other trademarks logos and copyrights are the property of their respective owners. Use of this product requires agreement to the following third party end user license agreement: http://www.take2games.com/eula/
1061,9,Game,Steam,Wartile,NOTICE : Activation key must be used on a valid Steam account. the game A miniature world coming to life Experience a living breathing tabletop video game that invites the player into a miniature universe full of small adventures set in beautifully handcrafted diorama battle boards inspired by Norse mythology to honor the Vikings ! Cool-down based combat that keeps the action flowing Wartile is a cool-down based game that keeps the action flowing with ample opportunities to plan your moves. Although it contains the strategic elements from turn-based games a mixture of slow down features and cool-down based gameplay maintains the tension of battle while allowing for breathing room to make tactical decisions. At its heart Wartile is a game about positioning and tactical decision making. Your control the pace of battle With Slow Time always available you can control the speed of the fight giving you an advantageous tactical benefit in critical situations where every action counts. Collect & level up figurines and customize their equipment and abilities Collect and level up an array of different figurines. Customize your Warband with armor pieces weapons unique combat abilities and set up your deck of Battle Cards to provide a choice of tactical options before they embark on each quest. System requirements Windows - Minimum Requires a 64-bit processor and operating system OS: Windows 7 or newer Processor: Intel dual Core i5 or better RAM: 4 GB RAM Graphics: GeForce GTX 560 or Radeon HD 6870 DirectX: Version 11 Storage: 10 GB available space Windows - Recommended Requires a 64-bit processor and operating system OS: Windows 7 or newer Processor: Quad Core Processor RAM: 6 GB RAM Graphics: GeForce GTX 1050 or RX 460 DirectX: Version 11 Storage: 10 GB available space
1062,9,Game,Steam,Wartile Deluxe Edition,NOTICE : Activation key must be used on a valid Steam account. Requires an internet connection. Deluxe Edition Items included in this package: Wartile the game Wartile Original Soundtrack About the game A miniature world coming to life Experience a living breathing tabletop video game that invites the player into a miniature universe full of small adventures set in beautifully handcrafted diorama battle boards inspired by Norse mythology to honor the Vikings ! Cool-down based combat that keeps the action flowing Wartile is a cool-down based game that keeps the action flowing with ample opportunities to plan your moves. Although it contains the strategic elements from turn-based games a mixture of slow down features and cool-down based gameplay maintains the tension of battle while allowing for breathing room to make tactical decisions. At its heart Wartile is a game about positioning and tactical decision making. Your control the pace of battle With Slow Time always available you can control the speed of the fight giving you an advantageous tactical benefit in critical situations where every action counts. Collect & level up figurines and customize their equipment and abilities Collect and level up an array of different figurines. Customize your Warband with armor pieces weapons unique combat abilities and set up your deck of Battle Cards to provide a choice of tactical options before they embark on each quest. System requirements Windows - Minimum Requires a 64-bit processor and operating system OS: Windows 7 or newer Processor: Intel dual Core i5 or better RAM: 4 GB RAM Graphics: GeForce GTX 560 or Radeon HD 6870 DirectX: Version 11 Storage: 10 GB available space Windows - Recommended Requires a 64-bit processor and operating system OS: Windows 7 or newer Processor: Quad Core Processor RAM: 6 GB RAM Graphics: GeForce GTX 1050 or RX 460 DirectX: Version 11 Storage: 10 GB available space
1063,0,Game,General,Watch Dogs Series,NOTICE: Uplay account and internet connection are required to activate download and use this product. NOTICE: The activation key only works in United States Canada American Samoa Puerto Rico Virgin Islands U.S. About the game Use hacking as a weapon in the massive & dynamic open world of Watch Dogs 2. In 2016 ctOS 2.0 an advanced operating system networking city infrastructure was implemented in several US cities to create a safer more efficient metropolis. Play as Marcus Holloway a brilliant young hacker living in the birthplace of the tech revolution the San Francisco Bay Area. Team up with Dedsec a notorious group of hackers and expose the hidden dangers of ctOS 2.0 which in the hands of corrupt corporations is being wrongfully used to monitor and manipulate citizens on a massive scale. With the power of hacking and Dedsec by your side launch the Hack of the Century take down ctOS 2.0 and give freedom back to whom it belongs: the people. Key Features WELCOME TO THE SAN FRANCISCO BAY AREA Explore a massive and dynamic open-world offering an incredible variety of gameplay possibilities. Hack your way through traffic while you engage in dangerous car chases through the winding streets of San Francisco traverse the rooftops of the colorful & vibrant neighborhoods of Oakland and infiltrate the cutting edge offices of Silicon Valley companies. There are many secrets to uncover in the birthplace of the tech revolution. HACKING IS YOUR WEAPON Hack into the city's infrastructure every connected device and everyone's personal database. Take control of drones cars cranes security robots and much more. Hack your enemies and bystanders alike - manipulate them in different ways to trigger unpredictable chains of events. Every person any vehicle they might drive any connected device they possess can be hacked. YOU ARE IN CTRL Use hacking and stealth to complete missions without killing a single enemy or combine hacking and your weapons for a more ferocious approach. Develop different skills to suit your playstyle and upgrade your hacker tools - RC cars Quadcopter drones 3D printed weapons and much more. SEAMLESSLY CONNECT WITH FRIENDS Stay connected to your friends with a brand new seamless multiplayer experience that includes both Co-op and Player vs. Player activities all available in a shared open world experience. System Requirements Windows - Minimum OS : Windows 7 SP1 Windows 8.1 Windows 10 (64bit versions only) Processor : Intel Core i5 2400s @ 2.5 GHz AMD FX 6120 @ 3.5 GHz or better Memory : 6 GB RAM Hard Drive : 50 GB available space Graphics : NVIDIA GeForce GTX 660 with 2 GB VRAM or AMD Radeon HD 7870 with 2 GB VRAM or better - See supported List* Sound card : DirectX-Compatible using the latest drivers DirectX : DirectX End-User Runtimes (June 2010) DVD-Rom Drive : DVD-ROM Dual Layer Peripherals : Microsoft Xbox One Controller DUALSHOCK  4 Controller Windows-compatible keyboard mouse optional controller Online Connection Requirements : 256 kbps or faster broadband connection *Supported NVIDIA  video cards at time of release: GeForce  GTX600 Series: GTX660 or better / GeForce  GTX700 Series: GTX760 or better / GeForce  GTX900 Series: GTX950 or better / GeForce  GTX1000 Series: GTX1060 or better. *Supported AMD  video cards at time of release: HD 7000 series: HD7870 or better / 200 series: Radeon R9 270 or better / 300/Fury X series: R9 370 or better / Radeon 400 series: Radeon RX460 or better. Game contains EasyAntiCheat (https://www.easyanticheat.net/) anti-cheat technology and Denuvo (https://www.denuvo.com/) anti-tamper technology. Windows - Recommended OS : Windows 7 SP1 Windows 8.1 Windows 10 (64bit versions only) Processor : Intel Core i5 3470 @ 3.2 GHz AMD FX 8120 @ 3.9 GHz Memory : 8 GB RAM Hard Drive : 50 GB available space Graphics : NVIDIA GeForce GTX 780 | AMD Radeon R9 290 with 3GB VRAM or better - See supported List* Sound card : DirectX-Compatible using the latest drivers DirectX : DirectX End-User Runtimes (June 2010) DVD-Rom Drive : DVD-ROM Dual Layer Peripherals : Microsoft Xbox One Controller DUALSHOCK  4 Controller Windows-compatible keyboard mouse optional controller Online Connection Requirements : Broadband Internet connection *Notes : This product supports 64-bit operating systems only. Laptop versions of these cards may work but are not officially supported. For the most up-to-date requirement listings please visit the FAQ on our support website at support.ubi.com. *High speed internet access and a valid Ubisoft account are required to activate the game after installation to authenticate your system and continue gameplay after any re-activation access online features play online or unlock exclusive content.
1064,9,Game,Steam,Waterpark Tycoon,ABOUT THE GAME Jump in and take a dip in the refreshing waters of your own water park! In Waterpark Tycoon you will be able to build the park of your dreams with breathtaking slides gigantic waterfalls and entertaining pool scapes to be enjoyed by visitors big and small. Manage all of the parks operations build new structures and take care of your visitors well-being because if they like your water park your finances will flourish as well! KEY FEATURES Extensive building possibilities Individual designing and positioning of pool scapes and waterslides Free positioning rotating and designing of buildings attractions and pathways Physically correct models Entertaining management options Cool story mode and relaxing sandbox mode SYSTEM REQUIREMENTS OS: Windows XP (SP3)/Vista/7/8 Processor: 2 GHz Hard Drive: 250 MB free hard disk space Memory: 512 MB RAM Graphic card with 128 VRAM DirectX 9.0c
1065,8,Game,Large,We Happy Few Series,the game We Happy Few is the tale of a plucky bunch of moderately terrible people trying to escape from a lifetime of cheerful denial in the city of Wellington Wells. In this alternative 1960s England conformity is key. You'll have to fight or blend in with the drug-addled inhabitants most of whom don't take kindly to people who won't abide by their not-so-normal rules. Discover the retrofuturistic city's dark history as you play through the intertwined narratives of three quietly rebellious citizens of Wellington Wells each with their own strengths and weaknesses as they face their pasts prepare for the future and engage in activities that aren't exactly status quo in the artificially enthused society. Key Features Retrofuturistic 1960s England Set in retrofuturistic 1960s England you will find a city ravaged by war and rebuilt by delusionally happy people. Everything appears joyful in Wellington Wells including its roads its people and its omnipresent television personality: Uncle Jack! But it's actually a world on the brink of collapse. Come unveil its dark history and discover how and why its residents came to be so beguilingly happy. Three Interwoven Narratives Play as three flawed characters who explore their own connections to the events surrounding the rebuilding of Wellington Wells. They each have a unique storyline in which they interpret and react to the events around them in different ways. As you hide conform or fight back as each of them you will encounter dark humour a spot of hope and even some redemption along the way. A Dystopia of Your Very Own In We Happy Few no two playthroughs are alike. While the citizens of Wellington Wells will always want to ensure that you've taken your Joy the procedurally generated world will ensure that your experience with We Happy Few is different and unique. Wellington Wells is never quite like you remember it. Take Your Joy or Don't. The Choice is Yours Customize your We Happy Few experience: Choose from a range of difficulties for new and experienced players alike Masochistic? Try permadeath! Collect recipes scavenge items and craft dozens of weapons tools and devices Creep crush or conform your way through puzzles and encounters and Fight with the crazy weapons you can craft or fight with your bare hands and don't kill anyone! Mature Content Description The developers describe the content like this: This Game may contain content not appropriate for all ages or may not be appropriate for viewing at work: Frequent Violence or Gore General Mature Content System Requirements Windows - Minimum Requires a 64-bit processor and operating system OS: 64 bit Windows 7 and above Processor: Triple-core Intel or AMD 2.0 GHz or faster Memory: 8 GB RAM Graphics: NVIDIA GeForce 460 GTX or AMD Radeon 5870 HD series or higher Mobile: NVIDIA GeForce GTX 580M or higher. DirectX: Version 11 Storage: 6 GB available space Windows - Recommended Requires a 64-bit processor and operating system OS: 64 bit Windows 7 and above Processor: Quad-core Intel or AMD 2.5 GHz or faster Memory: 8 GB RAM Graphics: NVIDIA GeForce 660 GTX or AMD Radeon 7870 HD series or higher DirectX: Version 11 Storage: 6 GB available space  2018 Compulsion Games Inc. We Happy Few and Compulsion Games are trademarks of Compulsion Games Inc. used under licence. Published and distributed by Gearbox Publishing. Gearbox and the Gearbox Software logo are registered trademarks and the Gearbox Publishing logo is a trademark all used courtesy of Gearbox Software LLC.
1066,8,Game,Large,Where the Water Tastes Like Wine,the game Where the Water Tastes Like Wine is a Narrative-Adventure game about traveling sharing stories and surviving manifest destiny. Featuring gorgeous hand-drawn illustrations Where the Water Tastes Like Wine combines 2D visuals with a 3D overworld US map. Players wander across a folkloric Depression era United States at their own pace meeting strangers with their own stories to tell. Through these interactions players will be able to collect unique stories which can then be re-told to unlock new interactions. In this way the in-game stories themselves act as a currency to progress through the game and it's up to the player to pair the right story with the unique needs of each of the characters that you will encounter throughout your travels. Only through these right pairings will characters reveal their true selves and bestow you with the most powerful stories the true ones which reveal something about their own lives. In Where The Water Tastes Like Wine stories organically take on a life of their own as they grow larger and transform as they're told- and re-told. Key features A large number of folk tales and personal stories to discover told by characters from all over America Beautiful combination of 3D overworld and hand drawn 2D illustrations Original stories written by a wide selection of accomplished authors Fully voiced characters from all walks of life brought to life by world-renowned voice acting talent including Sting Dave Fennoy (The Walking Dead: A Telltale Game Series) Cissy Jones (Firewatch) Kimberly Brooks (Mass Effect) Sarah Elmaleh (Gone Home) Melissa Hutchison (The Walking Dead: A Telltale Game Series) Elizabeth Maxwell (The Legend of Zelda: Breath of The Wild) and many more. A hauntingly beautiful original soundtrack arranged by celebrated composer Ryan Ike and featuring performances from a collection of gifted musicians. An emerging fantastical psychedelic and surreal overarching atmosphere. system requirements Windows - Minimum OS: Windows 7 8 10 Processor: Intel Core2 Duo E4500 (2 * 2200) or equivalent/AMD Athlon 64 X2 4200+ (2 * 2200) or equivalent Memory: 1 GB RAM Graphics: GeForce 8500 GT (512 MB)/Radeon HD 4350 (512 MB) DirectX: Version 9.0c Storage: 1 GB available space Mac - Minimum OS: Mac OS X 10.8 or Later Processor: Intel Core 2 Duo or faster Memory: 1 GB RAM Graphics: AMD Radeon HD 5750/Nvidia GT 450 or higher Storage: 1 GB available space Linux - Minimum OS: Ubuntu 12.04 or later Processor: Intel from 1.2 GHz or equivilent AMD family Memory: 1 GB RAM Graphics: AMD Radeon HD 5750/Nvidia GT 450 or higher Storage: 1 GB available space
1067,8,Game,Large,White Day: A Labyrinth Named School,the game Steel your nerves for a Korean horror without equal! Step into the shoes of student Hee-Min Lee and brave the terrors of Yeondu High School in a terrifying survival horror game filled with puzzles secrets and - of course - deadly ghosts. Prepare yourself for one of the most chilling games ever created! On the eve of gift-giving holiday White Day new Yeondu High School student Hee-Min Lee slips into school to hide a box of candies for the girl of his dreams. But when the school shutters slam shut he finds himself trapped in the building overnight hunted by a killer janitor and haunted by the troubled souls of the dead. Playing as Hee-Min Lee can you remain hidden solve the clues and uncover the dark secrets of the building's past to survive the deadly threats? Or will the after-class horrors claim your life before you can escape? With no weapons to defend yourself theres zero room for error in this tense stealth-based scarefest brimming with secrets and multiple endings. Key Features A Classic Horror For A New Generation: The notorious 2001 first-person Korean survival horror considered by original fans to be one of the scariest games ever made returns by popular demand. Completely rebuilt for modern gamers and finally localized for a western audience White Day: A Labyrinth Named School is a true videogame nasty Spine-Tingling Story: Trapped inside your school at night you and your fellow classmates must carefully explore the twisting corridors by torchlight hiding from possessed stalkers and running from evil spirits as you try to escape. With branching dialogue collectable ghost stories hidden scares White Day: A Labyrinth Named School demands to be played with headphones on and the lights off Multiple Endings: Your actions determine where the story goes! Shape your relationship with the other students trapped inside the school to save or sacrifice your friends on the way to unlocking the nine different endings Mind-Bending Puzzles: Thanks to an environment filled with classically-styled survival horror puzzles White Day tests your brain as much as your run button. Collect items solve riddles and race against the clock to save your friends from certain doom and unpick the secrets of the school Cheaters Never Prosper: This schools wise to those who want to take shortcuts! Puzzle solutions change every time so pack away all thoughts of skipping the scary bits with a guide Innovative Dynamic Scare System: Want to just absorb the story? Play on Very Easy to enjoy the adventure without the challenge. Eager to prove your bravery? Increase the difficulty setting to ramp up the scares and ghost activities with hauntings ready to spring when you least expect it Traditional Survival Horror Mechanics: Resource-based save points and limited healing items guarantee an edge-of-your-seat thrill ride that takes no prisoners New Features: As well as all-new visuals and audio effects discover a brand-new character scenario reimagined ghosts and special endings created specifically for this remake System Requirements Windows - Minimum OS: Windows 7 Windows 8 Windows 10 Processor: Intel Core E8400 or better Memory: 4 GB RAM Graphics: Nvidia GeForce GTS 250 or better Radeon HD 5750 DirectX: Version 9.0c Storage: 10 GB available space Sound Card: Standard audio device Additional Notes: Supports Keyboard +Mouse. Genuine Xbox 360 PC compatible controller recommended. Windows - Recommended OS: Windows 7 Windows 8 Windows 10 Processor: Intel Core i5-2300 or better Memory: 8 GB RAM Graphics: Nvidia GeForce GTX 650 or better DirectX: Version 9.0c Storage: 10 GB available space Sound Card: Standard audio device Additional Notes: Supports Keyboard +Mouse. Genuine Xbox 360 PC compatible controller recommended.  àö√á¬¨¬© SONNORI Corp 2017. All rights reserved. Published by PQube Limited.
1068,8,Game,Large,White Night,the game The dark will reveal all! Explore the macabre past of an old mansion in the 1930's and solve puzzles of light and shadows in this fully black & white survival horror! Players are trapped in this nightmare where darkness is a constant threat! Key Features Classic Survival-Horror 3D Mechanics: Solve puzzles of lights and shadows to survive Shed Light on the Mysteries of the Mansion: Collect matches to light your way and reveal the next passage Dark Entities Lurk in the Shadows: Avoid apparitions to continue your search for answers Immerse Yourself in the Noir: Unique art style engrosses the player in the tone of Film Noir System Requirements Windows - Minimum OS: Windows Vista Processor: Intel Core 2 Duo E6750 2.66 GHz or AMD Athlon 64 X2 6000+ 2.60 GHz Memory: 2 GB RAM Graphics: Geforce GTS 250 or Radeon HD 4770 DirectX: Version 9.0c Storage: 2 GB available space Sound Card: DirectX  9.0c or later compatible sound device Mac - Minimum OS: OSX 10.8 Processor: Intel Core i5 2.5GHz Quad-Core Memory: 2 GB RAM Graphics: Nvidia GeForce 8800m / ATI Radeon HD 2600 Pro / Intel HD 3000 Storage: 8 GB available space Linux - Minimum OS: Ubuntu 12.04 Processor: Intel Core 2 Duo E6750 2.66 GHz or AMD Athlon 64 X2 6000+ 2.60 GHz Memory: 2 GB RAM Graphics: Geforce GTS 250 or Radeon HD 4770 Storage: 2 GB available space
1069,9,Game,Steam,Wickland,NOTICE: Activation key must be used on a valid Steam account THE GAME Wickland is an indie arena FPS game heavily inspired by classic shooters of the 90's. Morph into several different deadly beasts to use their own unique abilities blaze through maps at insane speed to pick up power-ups and fight your friends or foes in classic maze-like arena maps just like the good old days. Wickland is an arena FPS dedicated to PC Gamers. KEY FEATURES The game revolves around morphing fighting and killing the opponent's beasts until the human character is defeated 8 beasts with their own unique range and close range abilities 3 arena maps are available during Early Access Warm-Up (FFA Deathmatch) and Duel (1v1) Spectator mode Power-ups such as health potions and armor Wall jump ability to increase momentum perform trick jumps and take shortcuts Planned Features Offline practice mode with bots Improved spectator mode 5 more maps will be released SYSTEM REQUIREMENTS OS: Windows XP SP3 or Windows Vista Processor: 2.0+ GHZ Single Core Processor Memory: 512 MB RAM Graphics: NVIDIA 6200+ or ATI Radeon 9600+ Video Card DirectX: Version 9.0c Network: Broadband Internet connection Hard Drive: 700 MB available space
1070,8,Game,Large,Windscape,the game Hi my name is Dennis and I am the creator of Windscape a first-person exploration adventure. Instead of just letting you read a boring game description please allow me to share my vision of the game I am creating. Hopefully you will like what I am working on. Ever since my childhood I was a huge fan of the Zelda series of games Golden Axe Warrior Secret of Mana and games in which let you explore a vivid world without time pressures and a too restrictive storyline. Over the past year and a half I've been working on my vision of a modern exploration adventure combining it with my fondness for modern crafting and sandbox games. In Windscape you play as a young girl living on your parents' farm set in a lovely world made up of floating islands in the sky. As you discover the world you learn that something has gone terribly wrong - islands are breaking apart and falling from the sky! It's up to you to discover the evil that is threatening the universe of Windscape. As you travel the world(s) you will gather valuable resources allowing you to craft a plethora of items such as weapons shields potions magical spells and much more. Some items will be just for fun while others are a necessity for your survival. You will meet peaceful NPCs and vicious monsters both on the surface of each island as well as in the dungeons and lairs you uncover along your journey. While I want the islands to work in a non-linear manner I have decided to make the dungeons more puzzle and combat driven - each with its own style and atmosphere. Windscape will feature tactical fights against larger bosses such as ghosts ogres and dragons. Of course there are many valuable items to loot too. What I don't want Windscape to be? A stats-driven RPG a terraforming sandbox game or a first-person action game. This is why I am asking for your support. I'm building this game for the community and hopefully with the community. I feel your feedback is really needed to match my vision with the high standards you the players demand. Because of this I have chosen to go into Early Access hoping to make great friends and build a community which shares my vision and aids me on my development quest'y Features One of my very first decisions was that I wanted the world to feel like a living and breathing environment. While I could have employed procedural world generation as so many other games do these days I have decided against this so I can flesh out the most beautiful corners of the world in detail. While this means that sadly there will be a point when 'u have seen it all'still feel very comfortable with my decision as it allows me to put you right into the world we're building with places to remember and stories to tell. I already have the game's universe mapped in my head but I also want the game to go where the community's input takes it too. For the final game I am planning for at least four very different maps and I'll appreciate the support on choosing the most fitting ones. The game starts on a pastoral island with peaceful nature a flourishing little village a water mill and many more idyllic spots to discover. Over the next few months I am looking forward to revealing more scenery and gathering valuable feedback from the players to help me make the next big decisions. Why always a boy? I hope you will come to love Ida as much as she has grown on me during the game's development. Sent out by her parents into the small neighborhood town to make a delivery Ida is yet unaware that soon the fate of the world will be resting solely upon her shoulders'have created a resource and crafting system which is intuitive to use but allows many things to be made. Basically you will find different crafting stations at key places all over the islands each enabling you to build different things if you have gathered the resources needed. You can cook healthy or just yummy food craft sweeping shields and weapons mix mysterious ingredients to create powerful magic potions melt iron and copper into new forms of metal and much much more. I want the dungeons to be an enthralling deviation of the more open exploration and story driven game that takes place on the islands surface. The first big dungeon you will encounter is a copper mine infested with rat-like enemies. Here you will also encounter the first bigger boss monster - with a great reward waiting for you if you make it out alive. Some dungeons will be an incremental part of the story while many others and smaller caves are hidden in the world for you to just discover. I hope you like my ideas of Windscape. Together we can all create a game which lives up to the vision I have set forth. Thank you for your support! System Requirements Windows - Minimum OS: Windows 7/8/10 Processor: Intel i3 or AMD equivalent Memory: 4 GB RAM Storage: 2 GB available space Windows - Recommended OS: Windows 7/8/10 Processor: Intel i5 4 x 2.6 GHz or AMD equivalent Memory: 4 GB RAM Graphics: NVIDIA GeForce GTX 480 or ATI Radeon HD 5850 Storage: 2 GB available space  2016 Magic Sandbox - Dennis Witte 2016 Headup GmbH all rights reserved.
1071,11,Game,Early Access,Witch It - Early Access,Requires internet connection. Early access game Get instant access and start playing; get involved with this game as it develops. Note: This Early Access game is not complete and may or may not change further. If you are not excited to play this game in its current state then you should wait to see if the game progresses further in development. About the game Witch It is a multiplayer hide & seek game. Brave hunters seek hidden witches in a humorous magical world. Hunt & Hide in a vibrant magical world The Witch It world is jam-packed full of humble villages icy lakes and ancient libraries for you to explore and hide within. Each map has its own stories and secrets for you to delve in and discover! Seek as a Fearless Hunter As a hunter your job is to hunt down all the witches for the sake of a peaceful town. Hunters are equipped with a range of different tools and gadgets to help them with their task whether it is a loyal chicken that scans for sneaky witches or a body slam skill that causes huge impact damage in one area! Hide as a Mischievous Witch Witches have the ability to mimic almost anything in the landscape in order to fool the hunters and stay alive. Witches can switch between different props as they please as well as perform different spells to confuse scare and even invert the controls of their opponents! Discover a wide variety of props Each map is filled with an ever-expanding amount of unique props that witches can disguise themselves as from large items of furniture to small foods and fruits. Glorious rewards await the most curious of witches who can find and mimic all of them! Express Yourself Fill your wardrobe with stylish shirts and wacky brooms. Unlock more and more items as you play the game and earn experience so you can individualize your hunter or witch according to your own personal taste! Choose between several game modes There are currently 3 game modes. 'Hide & Seek' - hunters have to find all the witches to win the game. 'Mobification' - Catched witches turn into hunters. 'Hunt a hag' - skills are disabled for both teams and hunters can only use their melee weapon. Key Features Play as a hunter or witch in 9 diverse maps each with its own unique playstyles and prop layouts for you to discover! Use a growing array of fun skills to troll and fool your opponents! Dynamic prop movement allows you to easily locate hiding spots or traverse the maps with ease! Unlock countless customization options for both hunters and witches of varying rarities and calibre! Progress and level your account to show off your prop hunting and hiding abilities! Play in public servers with other experienced prop hunters or open up your own private server and play with a group of friends! System Requirements Windows - Minimum OS: Windows 7.1 SP1 / Windows 8.1/Windows 10 (64-bit Operating System Required) Processor: Intel Core i3 2.4GHz Memory: 4 GB RAM Graphics: NVIDIA GeForce GTX 460 / AMD Radeon HD 6850 DirectX: Version 10 Network: Broadband Internet connection Storage: 3 GB available space Windows - Recommended OS: Windows 7.1 SP1 / Windows 8.1/Windows 10 (64-bit Operating System Required) Processor: Intel Core i5 2.8GHz Memory: 8 GB RAM Graphics: NVIDIA GeForce GTX 970 / AMD R9 390 DirectX: Version 11 Network: Broadband Internet connection Storage: 3 GB available space
1073,8,Game,Large,Woodpunk,the game Forget cybernetics and steam power! Come with us back to the Middle Ages where WOOD is the cutting edge leading energy source! Why? Because there's MACHINEGUNS THAT SHOOT BOMBS. That's why. WOODPUNK brings you back to the Middle Ages but with a catch: You are an expert inventor who (stupidly) chose a science career in an era dominated by art majors. Using wood and other scrap material you've made yourself the ultimate tool: A robot that can create weapons. Key Features Fast-paced action-packed rogue like gameplay in 60 FPS Wide arsenal of over 1400 procedurally generated weapons Battle over a hundred enemies at a time along with massive bosses! Persistent fully destroyable environments that can alter gameplay Play coop with a friend in local multiplayer System Requirements Windows - Minimum OS version (earliest): Windows 8.1 (64bit) CPU (GHz): Core i5 2.0 GHz RAM (MB): 4GB Hard disk space (MB): 500 Videocard: GeForce 530 2.0 GB DirectX  version: DX10 Game Size unpacked (MB): 500 Additional game information: 64 bit required Copyright  2018. Developed by Meteorbyte Studios SL. Published by Libredia Entertainment GmbH.
